Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Power Trip Energy Corp,83 Denny Ave,,Port Townsend,WA,98368,,360-643-3080,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,48.093634,-122.813252,2024-10-11,66418,2025-02-12 00:16:32 UTC,P,,,2012-06-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,GreenPod Development,1531 W Sims Way,,Port Townsend,WA,98368,,360-358-5614,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,48.103061,-122.794143,2024-10-11,66421,2025-02-12 00:16:32 UTC,P,,,2015-02-03,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Windermere Real Estate,1220 Water St,On the far end of the old brick gas house at rear of parking lot.,Port Townsend,WA,98368,,360-385-9344,E,,Public - Call ahead,8am-5pm daily,,,,,,1,,,Non-Networked,,200-9,48.113018,-122.760544,2024-10-11,66422,2025-02-12 00:16:32 UTC,P,,,2015-02-04,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SIA W GARAGE F.1 #1,9000 W Airport Dr,"Left entrance to Garage, First Floor to the right next to Elevators.",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625092,-117.53956,2026-02-24,66622,2026-02-24 01:12:35 UTC,,,,2015-04-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MAIN HOSPITAL SILVER #2,12001-12099 NE 130th Ln,,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.716066,-122.179613,2026-02-24,66645,2026-02-24 01:10:40 UTC,,,,2015-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WINSLOW WAY WINSLOW #1,232-240 Winslow Way E,,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.624921,-122.51934,2026-02-24,66696,2026-02-24 01:10:24 UTC,,,,2015-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Co-op Farm and Garden,216 E Washington St,,Sequim,WA,98382,,360-683-4111,E,,Public,"8am-6pm M-F, 9am-5pm Sat, 10am-4pm Sun",,,,,,1,,,Non-Networked,,200-9,48.079897,-123.098996,2025-11-13,67125,2026-02-02 23:16:24 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,COOP,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,VISITOR GARAGE PEDESTAL UNIT,1201 Pacific Ave,"Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate.",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.252117,-122.437452,2026-02-24,67692,2026-02-24 01:13:10 UTC,,,,2015-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Banks Lake Brew and Bistro,695 N 2nd St,,Coulee City,WA,99115,,509-632-5510,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,47.616684,-119.287843,2024-01-09,68846,2024-01-31 22:07:01 UTC,P,,,2015-08-03,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,VM CHARGERS VIRGINIA MASON2,1012 Terry Ave,Emergency Department / Baroness Inn Lot,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.609528,-122.326393,2026-02-24,68940,2026-02-24 01:13:27 UTC,,,,2015-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,INSIGNIA 953 EV216,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616552,-122.342727,2026-02-24,69853,2026-02-24 01:15:07 UTC,,,,2015-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC TRULY HOUSE #1,18140 Campus Way NE,On the south side of Truly House,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.759501,-122.193075,2026-02-24,70092,2026-02-24 01:15:48 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC SOUTH L 3 N,11237-11299 NE 180th St,3rd floor north end near 493 and 548,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.757842,-122.190719,2026-02-24,70095,2026-02-24 01:13:28 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Best Western Plus - Tacoma Dome Hotel,2611 East E St,Lot B,Tacoma,WA,98421,,253-272-7737,E,,Public - Card key after hours,24 hours daily; for guest use only; see front desk for access,,,,,,2,,,Non-Networked,,GPS,47.238785,-122.426722,2024-06-13,71774,2025-02-12 00:16:32 UTC,P,,,2015-12-01,,,,,J1772,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,ESSEX SAMMAMISH VIEW,16160 SE Eastgate Way,,Bellevue,WA,98008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.577051,-122.125164,2026-02-24,71918,2026-02-24 01:15:13 UTC,,,,2015-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MADISON GARAGE MADISON GARAGE2,1229 Madison St,"Level 4, near elevators",Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610087,-122.322114,2026-02-24,72656,2026-02-24 01:14:42 UTC,,,,2016-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Tumwater,6131 Capital Blvd,,Tumwater,WA,98501,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,46.993561,-122.907761,2026-02-24,73412,2026-02-24 05:29:35 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Leavenworth,700 US Hwy 2,,Leavenworth,WA,98826,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,47.5955952,-120.6642262,2026-02-24,73413,2026-02-24 05:29:41 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Sultan,320 Main St,,Sultan,WA,98294,,866-300-3827,E,,Public,,,,,,,1,1,,EVCS,https://www.evcs.com,GPS,47.8621458,-121.8166013,2026-02-24,73415,2026-02-24 05:29:36 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Cle Elum,3600 Suncadia Trail,,Cle Elum,WA,98922,,866-300-3827,E,,Public,,,,,,,1,6,,EVCS,https://www.evcs.com,GPS,47.207769,-121.0193577,2026-02-24,73431,2026-02-24 05:29:40 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Snoqualmie,519 SR 906,,Snoqualmie Pass,WA,98068,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,47.4231982,-121.4126014,2026-02-24,73433,2026-02-24 05:29:40 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bedrooms & More,300 NE 45th St,,Seattle,WA,98105,,206-633-4505,E,,Public,"10am-7pm M-F, 9am-6pm Sat, 10am-6pm Sun; customer use only",,,,,,1,,,Non-Networked,,200-9,47.66159,-122.324877,2025-07-03,74301,2026-02-02 23:16:24 UTC,P,,,2011-10-01,,,,,J1772,US,,,,Public,,public,,,RETAIL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,UWB CASCADIA CC UW PLANT,1125 NE 180th Street,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.757747,-122.191662,2026-02-24,74717,2026-02-24 01:14:54 UTC,,,,2016-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SAFECO PLAZA SAFECO PLAZA #1,1001 4th Ave Safeco Plaza,Garage entrance is on Madison St between 4th and 3rd Ave. Garage is open 6am - 8:30pm Mon - Fri. Closed weekends.,Seattle,WA,98154,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.606106,-122.333782,2026-02-24,75391,2026-02-24 01:17:24 UTC,,,,2016-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,,Kirkland,WA,98034,,425-821-1400,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,47.707294,-122.174855,2024-02-12,75997,2025-02-12 00:16:32 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MI SCHOOLS NORTHWOOD #1,4030 86th Ave SE,Front Parking Lot,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.573641,-122.223648,2026-02-24,76839,2026-02-24 01:18:28 UTC,,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TRANS SERVICES TERRELL,Terrell Parking Garage Cougar Way,Upper level parking garage,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.732394,-117.164374,2026-02-24,76857,2026-02-24 01:18:45 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TRANS SERVICES SCUE,Smith Center Parking Garage Stadium Way,Lower level parking garage,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.729675,-117.161393,2026-02-24,76858,2026-02-24 01:18:36 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WASHINGTON ST LACONNER #1,100 Washington Ave,1st & Washington at the Laconner waterfront,La Conner,WA,98257,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.391109,-122.496837,2026-02-24,76993,2026-02-24 01:19:17 UTC,,,,2016-07-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TwispWorks,503 S Glover St,,Twisp,WA,98856,,509-997-3300,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,48.362102,-120.121376,2024-01-09,77771,2024-01-31 22:07:01 UTC,P,,,2016-08-05,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PUBLIC CHARGING ANGLE LAKE #2,2702 S 200th St,Charging station is located in the Sound Transit parking garage on the 1st floor just north of the elevator,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.423319,-122.298723,2026-02-24,78570,2026-02-24 01:15:08 UTC,,,,2016-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PUBLIC CHARGING ANGLE LAKE #4,2702 S 200th St,Charging station is locted in the Sound Transit parking garage on the 1st floor just north of the elevators.,SeaTac,WA,98198,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.42327,-122.298719,2026-02-24,78571,2026-02-24 01:15:08 UTC,,,,2016-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Town of Concrete - Park and Ride,7503 N Superior,State Route 20/N Superior Ave,Concrete,WA,98237,,360-853-8401,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,48.537035,-121.758653,2025-08-12,78783,2026-02-02 23:16:24 UTC,LG,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,DUAL EV SOUTH 1,2616 NE 46th St,"South Bldg, level C",Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.661471,-122.299298,2026-02-24,79670,2026-02-24 01:22:56 UTC,,,,2016-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KING COUNTY DES KSC STATION #5,253-295 S Jackson St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.599,-122.330804,2026-02-24,79748,2026-02-24 01:20:58 UTC,,,,2016-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BELLINGHAM CITY COMMERCIAL ST 2,1300 Commercial St,Location is on the bottom floor basement. PARKING RATES APPLY,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.750857,-122.479518,2026-02-24,80022,2026-02-24 01:18:07 UTC,,,,2016-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TRANS SERVICES PACCAR,2000 Grimes Way,,Pullman,WA,99164,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.729734,-117.156333,2026-02-24,80116,2026-02-24 01:20:53 UTC,,,,2016-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LINC SQUARE EXP LSE P2 #2,432-492 Bellevue Way NE,"LINCOLN SQUARE EXPANSION, P2 OF PARKING GARAGE",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.614294,-122.201255,2026-02-24,81023,2026-02-24 01:18:10 UTC,,,,2017-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LINC SQUARE EXP P5 1,410 Bellevue Way NE,South end of Garage,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.614098,-122.200729,2026-02-24,81024,2026-02-24 01:30:53 UTC,,,,2017-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lincoln County Museum,600 7th St,Located one block south of Highway 2,Davenport,WA,99122,,509-725-6711,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,47.652922,-118.150361,2024-01-09,81083,2025-06-11 18:17:57 UTC,LG,,,2016-10-01,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Kitsap Transit-George’s Corner Park & Ride,27618 Hansville Rd. NE,,Kingston,WA,98346,,855-885-9571,E,,Public,24 hours daily,,,,,,4,,,OpConnect,https://opconnect-ev.com,GPS,47.812524,-122.540217,2026-02-24,81779,2026-02-24 04:37:13 UTC,,,,2017-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kitsap Transit - Harper Church,10384 SE Sedgwick Rd.,,Port Orchard,WA,98366,,855-885-9571,E,,Public,24 hours daily,,,,,,2,,,OpConnect,https://opconnect-ev.com,GPS,47.504444,-122.516388,2026-02-24,81780,2026-02-24 04:37:14 UTC,,,,2017-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SAMMAMISH SAMM VILLAGE #1,301 - 228th Avenue SE,"Level 2 of Garage, retail. Follow sign at entry",Sammamish,WA,98074,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.605953,-122.037391,2026-02-24,82271,2026-02-24 01:21:33 UTC,,,,2017-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE SUMMIT P2,10885 NE 4th St,Parking Level 2 - 110th Ave Entrance,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613367,-122.194775,2026-02-24,82346,2026-02-24 01:23:58 UTC,,,,2017-04-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City of Tonasket - City Hall,209 N Whitcomb,Located behind City Hall,Tonasket,WA,98855,,509-486-2132,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,48.705586,-119.438406,2024-01-09,82397,2024-01-31 22:07:01 UTC,LG,,,2017-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,HYDRO,false,,,,,,,,MD,false,
ELEC,ESSEX BELLCENTERE 01,10822 NE 2nd Pl,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.612468,-122.194308,2026-02-24,82499,2026-02-24 01:24:02 UTC,,,,2017-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SAMMAMISH SAM VILLAGE #2,22612 SE 4th St,UPPER GARAGE TO RIGHT OF ENTRANCE,Sammamish,WA,98074,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.606215,-122.037426,2026-02-24,82585,2026-02-24 01:21:33 UTC,,,,2017-05-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Rocky Reach Dam Visitor Center,6151 US 97 Alternate,,Wenatchee,WA,98801,,509-661-4460,E,,Public,9am - 9pm,,,,,,1,,,Non-Networked,,GPS,47.531819,-120.300871,2024-10-11,82594,2025-02-12 00:16:32 UTC,LG,,,2017-05-15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,HYDRO,false,,,,,,,,LD,false,
ELEC,BELLEVUE DOWNTOWN PARK 2,10201 NE 4th St,West Parking Lot,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61309,-122.206569,2026-02-24,85540,2026-02-24 01:24:28 UTC,,,,2017-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SKAGIT STATION SS1,105 E Kincaid St,,Mount Vernon,WA,98273,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.418198,-122.334391,2026-02-24,85568,2026-02-24 01:26:18 UTC,,,,2017-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,400 DEXTER AVE 400 DEXTER 1,400 Dexter Ave N,SW Corner od P2,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.622264,-122.342164,2026-02-24,86014,2026-02-24 01:24:52 UTC,,,,2017-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bellevue Nissan,14762 SE Eastgate Way,,Bellevue,WA,98007,,855-315-0206,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,200-8,47.58065,-122.14343,2024-02-12,86025,2025-02-12 00:16:32 UTC,P,,,2017-03-01,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,UWB CASCADIA CC SOUTH LEVEL 3 W,South Parking GarageCampus Way NE,Spaces 549 and 550,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.757838,-122.190947,2026-02-24,86225,2026-02-24 01:25:58 UTC,,,,2017-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,E_SOFI SOFI #1,13180 SE Newport Way,Just above the pool across from the office,Bellevue,WA,98006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.571386,-122.164808,2026-02-24,86962,2026-02-24 01:20:53 UTC,,,,2017-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BELLEVUE SQUARE BELL SQ NORTH 1,Bellevue Square - North Building104th Ave NE,Bottom floor just past Tesla dealer.,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616971,-122.203009,2026-02-24,87711,2026-02-24 01:26:42 UTC,,,,2017-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MERCER ISLAND MI COMMUN CTR,8236 SE 24th MI Community Center,"NW corner of Community Center parking lot, next to the dumpster shed.",Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.590057,-122.228541,2026-02-24,87937,2026-02-24 01:27:48 UTC,,,,2017-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COLLEGE HALL PARKING GARAGE,821 E Boone Ave,,Spokane,WA,99202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.668201,-117.397214,2026-02-24,88084,2026-02-24 01:26:54 UTC,,,,2017-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EV RETAIL SOMA CP 1,288 106th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.612706,-122.198654,2026-02-24,88290,2026-02-24 01:27:18 UTC,,,,2017-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PUBLIC WORKS 1 MARITIME PIER,3025 Harborview Dr,North side of Tides Parking Lot near road,Gig Harbor,WA,98335,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.329291,-122.578979,2026-02-24,88546,2026-02-24 01:23:04 UTC,,,,2017-11-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DUAL EV SOUTH 2,2623 NE University Village St,"South Bldg, Level C",Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.661361,-122.298284,2026-02-24,88696,2026-02-24 01:22:05 UTC,,,,2017-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PUBLIC WORKS 1 GH FINHOLM 1,8828-8844 N Harborview Dr,Northwest corner of public parking lot next to public restrooms. Across from Anthony's,Gig Harbor,WA,98332,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.339342,-122.590314,2026-02-24,88827,2026-02-24 01:23:05 UTC,,,,2017-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
